RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7638,15607637,Ramirez,701,Germany,Male,49,6,0.0,1,1,0,4956.95,0
7639,15607638,Harris,750,France,Male,42,7,36966.87,1,1,0,76363.71,0
7640,15607639,White,696,France,Female,40,10,269128.46,2,0,1,62692.66,0
7641,15607640,Lee,696,France,Male,51,10,58872.6,1,1,1,160019.41,0
7642,15607641,Johnson,572,France,Male,61,0,101844.1,2,1,0,78176.11,0
7643,15607642,Garcia,658,France,Male,50,0,234414.8,1,0,0,1451.37,0
7644,15607643,White,618,France,Male,64,6,0.0,1,1,1,81322.72,0
7645,15607644,Johnson,631,France,Female,61,1,0.0,2,0,1,56789.43,0
7646,15607645,Sanchez,639,Germany,Female,46,3,155489.54,1,1,1,152888.64,0
7647,15607646,Gonzalez,586,Germany,Male,47,5,78133.49,1,1,1,135585.83,0
7648,15607647,Smith,722,France,Female,35,4,0.0,2,1,1,139726.11,0
7649,15607648,Rodriguez,553,France,Male,83,4,0.0,2,1,0,171192.22,1
7650,15607649,Perez,525,Germany,Female,43,10,0.0,1,0,1,191211.05,1
7651,15607650,Taylor,574,France,Male,55,5,112481.54,4,0,1,196348.7,0
7652,15607651,Jackson,734,France,Male,51,9,0.0,1,0,1,196310.14,0
7653,15607652,Davis,682,France,Female,75,6,19629.85,1,0,1,174866.68,0
7654,15607653,Lopez,478,Spain,Female,56,1,60925.71,1,1,0,118199.51,0
7655,15607654,Lee,707,Spain,Male,53,10,0.0,2,1,0,49693.47,0
7656,15607655,Rodriguez,645,Spain,Female,70,3,98311.04,1,0,0,2203.37,0
7657,15607656,Martinez,609,Germany,Male,55,6,101047.99,1,1,1,70479.57,0
7658,15607657,Brown,626,Germany,Female,44,4,0.0,2,0,0,164810.59,0
7659,15607658,Rodriguez,521,France,Male,59,10,0.0,2,0,0,141107.05,0
7660,15607659,Thomas,666,Germany,Female,39,9,41286.81,1,1,1,28118.07,0
7661,15607660,Brown,528,France,Male,43,8,31847.51,1,1,0,152.12,0
7662,15607661,Anderson,616,Germany,Male,48,5,55238.19,1,0,1,52595.36,0
7663,15607662,Johnson,616,Spain,Female,41,3,56701.6,1,0,1,153875.11,0
7664,15607663,Smith,723,Germany,Female,49,10,0.0,2,1,0,133107.11,0
7665,15607664,Brown,653,France,Female,32,10,0.0,1,1,0,131685.73,0
7666,15607665,White,717,France,Male,54,9,0.0,2,1,0,139409.29,0
7667,15607666,Martinez,535,Germany,Male,58,3,0.0,2,0,0,54297.37,0
7668,15607667,Garcia,639,Germany,Male,46,2,71500.9,2,1,0,118250.58,1
7669,15607668,Rodriguez,700,Spain,Male,37,5,0.0,1,0,0,195874.05,0
7670,15607669,Brown,769,France,Female,52,7,86511.66,1,1,0,56019.18,0
7671,15607670,Moore,540,Spain,Male,61,0,57586.59,2,1,1,173162.13,0
7672,15607671,Gonzalez,569,Germany,Female,39,1,0.0,1,0,0,181202.68,0
7673,15607672,Smith,698,Spain,Female,92,3,100449.14,1,0,1,79530.39,1
7674,15607673,Martin,804,Germany,Male,55,6,94629.97,1,1,1,14930.5,0
7675,15607674,White,677,Germany,Female,61,1,0.0,1,1,0,198607.41,1
7676,15607675,White,543,Germany,Female,90,10,0.0,2,0,0,18840.79,1
7677,15607676,Perez,545,Germany,Female,57,9,0.0,1,1,1,165532.44,1
7678,15607677,Lewis,662,Spain,Male,44,7,118237.74,2,1,1,69485.77,0
7679,15607678,Clark,684,France,Female,45,2,0.0,2,1,0,121907.05,0
7680,15607679,Clark,628,France,Male,66,1,102617.33,1,0,1,60151.57,0
7681,15607680,Martinez,546,Spain,Male,63,6,163943.63,2,0,0,74984.41,1
7682,15607681,Clark,755,Germany,Female,66,10,0.0,2,0,1,56703.65,0
7683,15607682,Martinez,616,Germany,Female,60,9,814.29,1,1,0,41069.05,1
7684,15607683,Garcia,700,France,Male,58,8,235832.96,1,0,0,72424.17,0
7685,15607684,Gonzalez,479,France,Female,33,3,43424.79,2,0,1,173089.02,0
7686,15607685,Martinez,765,Spain,Female,62,1,0.0,1,1,1,16325.4,0
7687,15607686,Moore,584,Germany,Male,57,8,121589.96,1,1,1,2240.39,0
7688,15607687,Gonzalez,779,France,Female,42,9,135066.44,1,0,1,47207.49,0
7689,15607688,Lee,708,France,Female,45,4,141005.5,2,1,0,169363.15,0
7690,15607689,Taylor,512,Spain,Female,64,9,148813.48,2,1,0,186058.22,1
7691,15607690,Jones,673,France,Male,91,6,94595.03,2,1,0,162575.49,0
7692,15607691,Lewis,809,Spain,Male,67,9,73533.56,1,1,0,7574.16,0
7693,15607692,Brown,592,France,Female,77,4,30656.57,1,0,1,39093.48,1
7694,15607693,Sanchez,809,Germany,Male,38,4,43980.97,2,1,1,65919.8,0
7695,15607694,Sanchez,687,Spain,Male,68,5,0.0,1,1,1,136699.53,0
7696,15607695,Anderson,778,Germany,Female,63,4,55673.41,2,1,1,65464.55,0
7697,15607696,Jackson,665,France,Male,56,7,115331.52,2,1,1,98891.15,0
7698,15607697,Miller,638,Germany,Female,47,10,0.0,1,1,1,8164.18,0
7699,15607698,Johnson,826,France,Female,58,10,14909.34,1,1,1,7399.57,0
7700,15607699,Rodriguez,719,France,Female,65,3,40039.87,2,1,1,146426.02,0
7701,15607700,Rodriguez,627,Spain,Female,53,2,0.0,2,1,0,21024.89,0
7702,15607701,Rodriguez,690,Spain,Male,45,2,0.0,2,1,1,55132.73,0
7703,15607702,Rodriguez,595,Germany,Male,73,1,102767.97,2,1,0,964.06,1
7704,15607703,Garcia,660,France,Female,50,7,0.0,1,0,0,109771.39,0
7705,15607704,Johnson,764,France,Male,57,6,96072.23,2,1,1,108677.22,0
7706,15607705,Gonzalez,634,France,Female,35,5,148686.08,1,1,1,89266.21,0
7707,15607706,Williams,566,Germany,Female,44,1,0.0,2,0,1,157370.52,1
7708,15607707,Garcia,557,Spain,Male,68,1,90511.82,2,1,0,76767.2,1
7709,15607708,Thompson,657,Germany,Female,67,9,28545.98,2,1,1,49615.33,1
7710,15607709,Miller,572,Spain,Male,58,0,105982.05,2,1,0,66939.39,0
7711,15607710,Jones,512,France,Male,35,9,0.0,2,0,0,138152.5,0
7712,15607711,Robinson,534,France,Female,45,1,0.0,1,1,1,189511.05,0
7713,15607712,Anderson,762,France,Female,82,8,75535.88,2,1,1,140956.06,0
7714,15607713,Miller,636,France,Male,54,0,0.0,1,0,0,198326.61,0
7715,15607714,Johnson,655,France,Male,64,9,168338.73,2,0,1,121309.29,0
7716,15607715,Garcia,557,Spain,Male,45,3,32542.11,1,1,0,189438.49,0
7717,15607716,Williams,594,France,Male,53,1,103654.06,1,1,0,28334.59,1
7718,15607717,Robinson,591,Spain,Male,45,4,178217.88,2,0,1,47607.69,0
7719,15607718,Robinson,623,France,Male,49,9,0.0,1,1,0,132144.8,0
7720,15607719,Miller,490,Spain,Female,44,7,144736.21,1,0,0,97808.23,0
7721,15607720,Wilson,754,Germany,Female,51,0,0.0,1,0,0,72720.51,1
7722,15607721,Wilson,648,Spain,Male,51,8,0.0,1,0,0,71002.79,1
7723,15607722,Anderson,669,France,Male,62,6,0.0,2,1,1,60259.7,0
7724,15607723,Anderson,737,Germany,Female,37,4,149686.93,1,1,0,162192.51,0
7725,15607724,Wilson,730,Spain,Female,40,4,113607.68,1,0,1,70966.98,0
7726,15607725,Harris,594,France,Female,53,8,0.0,1,1,1,15398.26,0
7727,15607726,Garcia,708,France,Male,41,8,132188.13,1,0,0,30238.72,0
7728,15607727,Garcia,707,France,Male,42,1,105877.06,1,1,0,98836.06,0
7729,15607728,Anderson,680,Spain,Male,76,7,99114.78,1,1,0,25524.86,1
7730,15607729,Moore,751,Germany,Female,61,4,0.0,2,1,0,166497.63,1
7731,15607730,Gonzalez,726,Germany,Male,51,1,0.0,2,1,1,182964.23,0
7732,15607731,Clark,719,France,Female,45,8,0.0,1,1,0,13229.09,1
7733,15607732,Wilson,781,France,Male,78,3,0.0,2,1,0,174279.81,1
7734,15607733,Moore,652,Spain,Male,39,4,0.0,2,0,1,137286.09,0
7735,15607734,Miller,655,France,Female,66,6,99138.88,1,1,1,65097.19,0
7736,15607735,Wilson,728,Germany,Male,79,1,199675.54,2,1,0,50474.15,1
7737,15607736,Davis,632,Spain,Female,53,4,0.0,1,1,1,81116.27,0
7738,15607737,Moore,696,France,Male,58,7,0.0,2,0,0,119925.25,0
7739,15607738,Lopez,596,Germany,Male,58,10,0.0,1,1,0,48119.08,0
7740,15607739,Miller,431,France,Male,62,0,62095.3,2,0,0,176043.78,1
7741,15607740,Martinez,707,Germany,Male,56,10,0.0,1,1,0,5564.42,0
7742,15607741,Garcia,501,France,Male,57,7,178415.81,1,0,0,14079.44,0
7743,15607742,Wilson,582,Germany,Female,44,1,104886.36,2,1,0,95436.23,1
7744,15607743,Martin,728,France,Female,35,3,56620.65,1,0,1,68559.27,0
7745,15607744,Wilson,729,France,Male,65,10,74150.33,2,1,0,62284.26,1
7746,15607745,Taylor,762,Germany,Male,40,2,21849.45,2,1,0,91306.88,1
7747,15607746,Thompson,456,France,Female,74,1,27551.24,2,0,0,114698.02,1
7748,15607747,Moore,678,Germany,Male,51,9,47500.43,1,1,1,29668.89,0
7749,15607748,Clark,625,France,Male,84,9,193204.16,2,1,1,169813.41,0
7750,15607749,Taylor,744,Germany,Male,57,1,77559.98,2,1,0,68745.22,1
7751,15607750,Miller,791,France,Female,48,9,100854.96,1,1,0,98444.59,0
7752,15607751,Hernandez,524,Germany,Male,61,5,0.0,2,0,1,113347.96,0
7753,15607752,Martinez,651,France,Female,81,2,181460.68,2,1,0,129632.43,0
7754,15607753,Thomas,729,France,Male,54,9,18468.4,2,0,1,22565.27,0
7755,15607754,Thompson,617,France,Male,53,3,0.0,1,1,0,168904.51,0
7756,15607755,Martinez,817,Germany,Male,52,3,150360.5,2,0,1,12849.26,0
7757,15607756,White,611,France,Female,48,1,97340.76,1,0,1,43801.24,0
7758,15607757,Harris,621,Spain,Female,56,3,0.0,2,1,0,19689.46,1
7759,15607758,Hernandez,546,Spain,Male,30,1,0.0,2,1,1,152632.23,0
7760,15607759,Harris,664,France,Male,58,3,69405.15,1,1,1,142683.47,0
7761,15607760,Johnson,360,Germany,Female,84,7,143773.74,2,0,1,59786.51,1
7762,15607761,Garcia,626,France,Female,48,8,0.0,2,0,0,156401.15,0
7763,15607762,Miller,771,France,Male,77,3,63857.03,1,1,1,181811.83,1
7764,15607763,Hernandez,515,Germany,Female,59,3,252728.58,1,1,0,36910.97,1
7765,15607764,Wilson,494,Germany,Male,61,6,71721.01,1,1,0,73496.69,1
7766,15607765,Johnson,757,Germany,Male,46,0,86924.97,2,1,0,105834.61,0
7767,15607766,Johnson,770,France,Male,51,6,0.0,2,1,1,60975.26,0
7768,15607767,Martin,519,France,Female,49,8,93422.53,1,0,1,132941.95,0
7769,15607768,Jackson,816,France,Male,63,3,229627.06,1,1,0,166750.37,0
7770,15607769,Jones,691,Germany,Female,43,1,131464.78,1,0,1,146138.32,1
7771,15607770,Davis,750,Germany,Female,42,3,149457.34,1,1,0,188750.37,1
7772,15607771,Anderson,573,Germany,Female,34,1,0.0,1,1,1,77561.17,0
7773,15607772,Robinson,792,France,Male,61,9,116671.95,1,1,0,36473.04,0
7774,15607773,Harris,624,France,Male,40,6,0.0,1,1,1,173987.9,0
7775,15607774,Anderson,620,France,Female,53,5,172604.05,2,1,0,197616.67,0
7776,15607775,Hernandez,696,France,Female,34,10,74843.48,2,1,1,89449.75,0
7777,15607776,Martin,612,France,Female,39,1,0.0,2,1,0,38178.4,0
7778,15607777,Harris,504,Spain,Male,53,5,0.0,2,1,1,57602.09,0
7779,15607778,Ramirez,662,Spain,Male,52,8,57329.34,2,1,0,88263.55,1
7780,15607779,Gonzalez,619,Germany,Female,47,10,0.0,2,0,1,28128.41,0
7781,15607780,White,576,France,Male,58,7,72129.02,1,1,0,78227.27,0
7782,15607781,Thomas,769,France,Female,46,8,96919.62,1,0,1,139317.32,0
7783,15607782,Thompson,850,Spain,Male,72,4,0.0,1,1,0,103995.53,0
7784,15607783,Hernandez,561,France,Male,65,9,91533.28,2,0,0,156849.55,0
7785,15607784,Anderson,668,Spain,Male,69,1,145929.52,2,1,1,21193.11,0
7786,15607785,Lewis,611,France,Male,70,4,151804.9,2,0,1,167795.54,1
7787,15607786,Taylor,850,France,Male,53,9,0.0,1,1,1,66795.57,0
7788,15607787,Perez,697,Spain,Female,61,2,122145.66,1,0,1,70705.77,0
7789,15607788,Jackson,738,France,Male,53,10,0.0,1,1,1,118546.35,0
7790,15607789,Clark,763,Germany,Male,59,3,0.0,2,1,1,144094.92,0
7791,15607790,Moore,662,Germany,Female,54,6,0.0,2,0,0,30940.91,1
7792,15607791,Rodriguez,632,France,Male,55,1,0.0,2,1,1,4061.24,0
7793,15607792,Lewis,795,France,Male,75,5,0.0,1,1,0,55364.61,0
7794,15607793,Clark,724,Germany,Female,36,10,30189.79,2,0,0,65764.3,1
7795,15607794,Perez,568,Germany,Female,55,0,71104.68,2,0,1,30485.05,1
7796,15607795,Lewis,580,France,Male,55,9,111118.37,2,0,0,153418.95,0
7797,15607796,Smith,612,Spain,Male,46,2,84496.31,1,0,0,131158.47,0
7798,15607797,Jackson,761,France,Female,60,10,0.0,2,1,1,40680.12,0
7799,15607798,Miller,791,France,Male,52,6,151808.63,1,0,1,31031.98,0
7800,15607799,Williams,850,France,Female,47,10,124115.22,3,1,1,97294.23,0
7801,15607800,Anderson,581,France,Female,55,4,72063.93,1,1,0,171039.47,1
7802,15607801,Davis,663,France,Female,77,7,63433.47,1,1,0,75158.63,0
7803,15607802,Wilson,611,Spain,Male,92,6,0.0,1,1,1,125949.11,0
7804,15607803,Harris,632,France,Male,50,6,229433.57,1,0,0,44664.24,0
7805,15607804,Rodriguez,739,France,Female,49,0,32723.46,1,1,0,181028.25,0
7806,15607805,Miller,645,France,Male,52,0,122108.67,2,0,1,163081.71,0
7807,15607806,Robinson,776,Germany,Male,38,5,0.0,2,0,0,166421.4,0
7808,15607807,Hernandez,600,Spain,Female,51,7,64913.75,1,1,0,2167.58,1
7809,15607808,Miller,721,France,Male,35,2,0.0,1,1,0,97816.83,0
7810,15607809,Sanchez,607,France,Male,35,7,0.0,2,1,1,5277.54,0
7811,15607810,Sanchez,473,France,Female,44,7,122658.7,1,0,1,169644.94,0
7812,15607811,Davis,551,France,Male,59,0,42115.34,1,1,1,34408.64,0
7813,15607812,Martin,661,France,Male,43,10,22628.87,1,1,0,144900.82,0
7814,15607813,Sanchez,834,France,Male,56,4,150350.87,2,1,1,49626.38,0
7815,15607814,Sanchez,605,France,Female,49,8,128403.85,1,1,0,166925.07,0
7816,15607815,Johnson,633,Germany,Male,46,10,102248.58,2,0,0,62777.6,0
7817,15607816,Garcia,697,France,Male,66,9,0.0,3,1,0,8202.25,1
7818,15607817,Lee,592,Spain,Female,54,9,120897.3,2,1,0,9470.57,0
7819,15607818,Clark,603,Spain,Female,58,10,152541.63,1,1,1,171620.52,1
7820,15607819,Wilson,656,Germany,Male,49,2,64900.21,2,0,1,178932.49,0
7821,15607820,Ramirez,608,France,Female,63,8,0.0,1,1,0,149201.85,1
7822,15607821,Miller,478,France,Male,41,10,0.0,2,1,0,194273.05,1
7823,15607822,Harris,587,France,Female,69,8,155916.89,2,1,1,182836.93,1
7824,15607823,Taylor,709,Germany,Male,32,0,118141.48,2,1,1,143422.23,0
7825,15607824,Lopez,712,France,Male,33,1,70949.2,2,1,1,2502.07,0
7826,15607825,Hernandez,778,Spain,Female,47,2,0.0,2,1,1,37620.19,0
7827,15607826,Clark,770,Spain,Male,49,3,0.0,2,0,1,43739.14,0
7828,15607827,Davis,563,France,Male,49,4,63615.11,2,1,1,55994.05,0
7829,15607828,Gonzalez,578,Germany,Male,43,4,0.0,2,1,0,54203.83,0
7830,15607829,Jones,582,France,Female,78,9,0.0,1,0,0,38184.74,0
7831,15607830,Rodriguez,635,France,Male,52,10,141969.98,1,0,0,97170.53,0
7832,15607831,Robinson,590,France,Male,70,4,92817.21,1,1,1,192196.12,0
7833,15607832,Martin,633,France,Male,36,2,0.0,2,0,0,9229.9,0
7834,15607833,Garcia,566,Spain,Male,43,5,0.0,1,1,1,33997.02,0
7835,15607834,Brown,725,France,Male,41,3,62280.67,2,0,1,72940.5,0
7836,15607835,Johnson,558,France,Male,35,8,0.0,1,1,1,121913.96,0
7837,15607836,Thompson,554,Germany,Male,55,1,143777.7,2,0,0,26920.93,1
7838,15607837,Ramirez,699,Germany,Male,47,10,10677.23,1,1,1,111956.1,0
7839,15607838,Thomas,719,France,Female,39,0,47752.23,2,1,0,26683.08,0
7840,15607839,Perez,628,Spain,Female,44,6,17094.57,2,1,1,40799.13,0
7841,15607840,Brown,733,Germany,Female,61,8,0.0,1,1,1,3501.1,1
7842,15607841,Smith,726,France,Male,73,9,162831.09,1,1,0,192090.46,0
7843,15607842,Sanchez,832,France,Female,47,8,0.0,1,0,0,52220.63,0
7844,15607843,Jackson,720,France,Male,45,2,207073.72,1,1,1,122331.45,0
7845,15607844,Lewis,813,Spain,Female,48,10,49677.41,1,0,1,49570.8,0
7846,15607845,Hernandez,655,Germany,Male,45,0,139473.28,2,0,0,185328.91,1
7847,15607846,Rodriguez,784,Spain,Male,45,8,12224.42,1,1,0,9050.95,0
7848,15607847,Gonzalez,786,France,Male,75,6,162841.17,1,1,1,98834.37,0
7849,15607848,Anderson,636,France,Male,62,7,0.0,1,0,1,65373.28,1
7850,15607849,Thomas,583,France,Female,64,10,0.0,2,1,0,73152.76,1
7851,15607850,Moore,600,France,Female,43,5,88563.36,2,1,1,20207.52,1
7852,15607851,Gonzalez,689,Germany,Female,61,9,132373.06,2,1,0,78417.75,0
7853,15607852,Clark,539,Spain,Female,50,5,140744.94,2,1,0,146703.23,0
7854,15607853,Brown,606,France,Male,41,10,134982.71,2,1,0,136783.47,0
7855,15607854,White,764,France,Male,87,3,131740.7,1,1,0,183754.83,1
7856,15607855,Lopez,714,France,Female,58,1,133971.6,1,1,0,11881.72,1
7857,15607856,Miller,424,France,Female,74,0,83717.46,1,1,1,180636.38,0
7858,15607857,Jones,522,France,Female,67,5,135325.37,1,1,0,90271.98,0
7859,15607858,Johnson,850,France,Male,35,8,69439.29,1,1,1,84110.02,0
7860,15607859,Davis,763,France,Female,43,9,77441.16,1,1,0,86109.85,0
7861,15607860,Miller,594,France,Female,61,9,80484.7,1,0,1,138964.69,0
7862,15607861,Harris,507,France,Male,49,1,44264.89,3,1,1,89593.46,1
7863,15607862,Ramirez,530,France,Male,58,0,0.0,1,1,1,195549.38,0
7864,15607863,White,698,Germany,Male,67,0,143019.85,1,1,0,136072.6,0
7865,15607864,Moore,839,France,Female,35,6,106949.09,2,1,1,121168.96,0
7866,15607865,Harris,833,Spain,Male,57,0,10291.17,1,1,1,31513.43,0
7867,15607866,Perez,498,France,Male,47,8,162710.56,2,0,1,47578.55,0
7868,15607867,Gonzalez,621,France,Male,62,8,0.0,1,0,0,136122.34,0
7869,15607868,Wilson,567,France,Male,70,10,0.0,2,0,0,75680.73,1
7870,15607869,Martinez,663,France,Male,52,2,0.0,1,0,0,153367.27,0
7871,15607870,Lee,522,Spain,Male,50,10,182877.81,2,1,1,85729.89,0
7872,15607871,Thompson,597,France,Female,58,1,104056.64,1,1,1,174366.53,0
7873,15607872,Perez,566,Spain,Female,62,8,108379.3,2,0,1,119231.57,0
7874,15607873,Gonzalez,700,Spain,Male,82,2,204244.71,2,0,0,168866.95,1
7875,15607874,White,600,Germany,Female,33,1,0.0,1,1,0,176188.17,0
7876,15607875,Taylor,614,Germany,Female,81,3,177968.95,2,1,1,65839.32,0
7877,15607876,White,699,Germany,Male,68,6,132078.92,1,1,1,78618.09,0
7878,15607877,Clark,807,France,Male,74,3,176558.18,1,1,1,144806.06,0
7879,15607878,Robinson,850,Germany,Male,52,7,2802.37,1,1,0,24540.37,1
7880,15607879,Clark,693,France,Male,48,4,0.0,1,0,0,28835.52,0
7881,15607880,Gonzalez,641,France,Male,36,1,38501.49,2,1,1,164337.19,0
7882,15607881,Moore,776,France,Female,45,9,0.0,1,1,1,2583.71,0
7883,15607882,Anderson,762,Germany,Male,61,3,155368.46,1,1,1,7523.34,0
7884,15607883,Davis,734,Spain,Female,45,6,0.0,2,1,1,115123.78,0
7885,15607884,Williams,498,France,Male,54,0,0.0,2,1,1,192589.36,0
7886,15607885,Anderson,765,Spain,Male,59,6,0.0,1,0,1,186548.47,0
7887,15607886,Rodriguez,684,France,Male,63,2,0.0,2,1,0,88209.65,1
7888,15607887,Smith,564,France,Male,86,6,109674.52,1,1,0,159828.6,0
7889,15607888,Moore,585,France,Female,54,2,0.0,2,1,1,139303.54,0
7890,15607889,Taylor,705,France,Female,62,7,0.0,1,1,0,160727.15,1
7891,15607890,Davis,408,France,Male,49,3,247837.66,1,1,1,48550.7,0
7892,15607891,Harris,637,Germany,Female,42,0,115744.83,3,0,1,65325.68,0
7893,15607892,Lee,587,Spain,Female,46,0,0.0,2,1,1,155384.25,0
7894,15607893,Thomas,577,France,Female,51,3,125196.27,1,1,1,54689.07,0
7895,15607894,Miller,606,France,Male,59,8,85145.28,1,1,0,151583.72,1
7896,15607895,Robinson,507,Spain,Female,81,4,0.0,1,0,1,150549.06,1
7897,15607896,Jackson,751,Germany,Male,53,4,54364.35,2,1,1,152903.81,0
7898,15607897,Thomas,445,France,Female,47,2,0.0,1,1,0,87308.54,1
7899,15607898,Harris,666,France,Male,47,4,116543.86,2,1,0,38542.44,0
7900,15607899,Harris,568,Spain,Male,57,6,95683.89,1,1,0,19133.26,1
7901,15607900,Lee,840,Germany,Male,56,2,0.0,1,1,1,38816.05,0
7902,15607901,Martinez,652,France,Male,55,4,140545.97,1,1,1,98163.62,0
7903,15607902,Miller,446,France,Female,51,2,0.0,2,0,1,52216.73,0
7904,15607903,Martinez,702,Spain,Male,63,0,0.0,2,1,0,171743.0,0
7905,15607904,Garcia,545,France,Male,35,5,81837.97,2,1,1,146662.1,0
7906,15607905,Miller,744,Spain,Female,60,2,0.0,2,0,1,148131.11,0
7907,15607906,Thompson,709,France,Male,48,1,0.0,1,0,0,59217.48,0
7908,15607907,White,791,Spain,Male,58,2,35165.16,2,1,1,94017.01,0
7909,15607908,Brown,667,France,Female,60,4,0.0,1,1,1,126829.41,0
7910,15607909,Perez,728,France,Male,47,4,55298.04,1,1,0,88879.78,0
7911,15607910,Garcia,654,Spain,Male,90,8,159689.56,1,1,1,158910.32,1
7912,15607911,Jackson,593,France,Male,43,10,0.0,1,1,0,118185.31,0
7913,15607912,Johnson,752,Germany,Female,72,8,22859.03,1,1,0,119503.52,1
7914,15607913,Davis,531,France,Female,51,1,0.0,2,1,1,11519.57,0
7915,15607914,Brown,646,France,Male,66,10,0.0,2,1,0,158869.29,0
7916,15607915,White,595,France,Male,37,5,70070.12,2,0,0,24728.4,1
7917,15607916,Perez,730,Germany,Male,59,8,4040.61,1,1,0,40107.56,1
7918,15607917,Thomas,559,France,Female,52,8,115209.66,2,1,1,23633.2,0
7919,15607918,Wilson,610,France,Male,61,10,0.0,1,1,0,167078.97,0
7920,15607919,Gonzalez,654,France,Female,61,5,115836.79,1,1,1,176873.2,0
7921,15607920,Rodriguez,792,Germany,Male,65,0,49081.98,4,1,0,195479.9,1
7922,15607921,Wilson,598,Germany,Female,72,0,0.0,1,1,0,33126.19,0
7923,15607922,Lee,611,France,Female,77,8,77304.71,1,0,1,170025.0,0
7924,15607923,Williams,520,France,Female,39,2,138999.83,1,1,0,116362.43,0
7925,15607924,Wilson,555,Spain,Male,36,4,85031.43,2,1,1,180461.65,0
7926,15607925,Sanchez,689,France,Female,48,5,69777.92,1,1,0,58477.65,0
7927,15607926,Williams,653,Spain,Male,56,0,0.0,2,0,0,55461.59,0
7928,15607927,Sanchez,654,Spain,Male,48,0,0.0,1,1,1,161093.78,0
7929,15607928,Johnson,817,Spain,Male,66,3,0.0,2,0,0,49551.21,0
7930,15607929,Perez,489,France,Female,75,5,0.0,2,0,0,14491.92,1
7931,15607930,Harris,850,Spain,Female,64,7,154226.88,1,0,0,88119.7,1
7932,15607931,Lewis,763,Spain,Male,40,6,0.0,2,0,0,120959.34,0
7933,15607932,Smith,618,Germany,Female,72,1,255156.71,1,1,0,141317.92,1
7934,15607933,Taylor,687,France,Male,47,3,127871.48,1,1,1,28277.69,1
7935,15607934,Clark,584,France,Female,34,4,40173.95,1,1,1,102910.45,0
7936,15607935,Martin,680,France,Female,41,7,49286.62,2,1,1,66665.24,0
7937,15607936,Lewis,850,Germany,Female,66,6,109389.18,1,1,1,89783.02,1
7938,15607937,Williams,587,Germany,Male,61,3,0.0,2,0,1,19242.5,0
7939,15607938,Taylor,627,France,Female,53,7,168949.45,2,1,1,148048.8,0
7940,15607939,Davis,577,France,Female,49,10,155847.12,1,1,0,128230.87,0
7941,15607940,Jackson,592,France,Female,40,7,140817.23,2,1,0,106158.32,0
7942,15607941,Miller,611,Germany,Male,48,3,0.0,2,1,1,36114.85,0
7943,15607942,Thomas,544,Spain,Female,38,10,276657.12,2,1,0,34572.86,0
7944,15607943,Brown,624,France,Female,61,1,42006.53,2,1,1,40268.88,1
7945,15607944,Anderson,655,France,Male,65,2,61501.52,2,1,1,157555.49,0
7946,15607945,Johnson,611,France,Male,62,4,0.0,2,0,1,72085.49,0
7947,15607946,Lopez,429,Germany,Male,67,0,103469.28,1,1,0,75000.42,1
7948,15607947,Thompson,635,Germany,Female,55,4,0.0,2,1,1,71065.58,1
7949,15607948,Lewis,645,Spain,Male,66,3,114645.22,1,1,0,25529.72,1
7950,15607949,Ramirez,832,France,Male,31,4,197918.44,1,0,1,170235.41,0
7951,15607950,Davis,652,Spain,Female,52,0,155497.58,2,1,1,113793.63,0
7952,15607951,Thompson,739,France,Male,61,9,0.0,1,0,0,198970.72,0
7953,15607952,Martinez,609,Germany,Male,46,6,0.0,2,0,0,103471.11,0
7954,15607953,Gonzalez,774,France,Male,51,9,63322.91,4,1,1,137847.74,1
7955,15607954,Johnson,559,Spain,Female,51,8,0.0,2,1,1,161978.81,0
7956,15607955,Jackson,698,Germany,Female,54,4,27632.83,1,1,1,163351.79,0
7957,15607956,Johnson,730,Germany,Male,43,2,197289.88,1,1,0,87673.16,1
7958,15607957,Martinez,716,Spain,Female,51,8,118522.6,2,1,1,76089.1,0
7959,15607958,Anderson,850,France,Male,65,5,0.0,2,1,0,29561.34,0
7960,15607959,Clark,593,France,Female,40,5,80955.16,2,1,0,153882.69,1
7961,15607960,Sanchez,785,Spain,Male,44,9,0.0,1,1,1,125192.67,0
7962,15607961,Harris,760,France,Male,53,9,95827.71,1,1,0,34109.05,0
7963,15607962,Thomas,654,France,Male,61,2,68046.99,1,1,0,99340.61,1
